w(ω₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
7.8	0.10124186522933497	0.20511263057472776	0.31184505728052675	0.42169273489974946	0.5349307041271462	0.6518553250381831	0.772782956697822	0.8980468522380091	1.0279915072662953	1.16296337419366	1.303297148541446	1.4492962331264654	1.6012070693014857	1.759187668963544	1.9232725813319513	2.0933389383519603	2.269080663141087	2.449999111306311	2.6354168625297865	2.8245164537085232
7.9	0.10121639863503493	0.20500444723626204	0.3115862685021463	0.42120311088377455	0.5341158000637709	0.6506044881663949	0.7709673202566951	0.8955175034458124	1.0245781320166822	1.1584738374984545	1.297518644910893	1.4419988237048704	1.592150506022352	1.7481322823331127	1.9099945019151083	2.0776489155330298	2.250844313768284	2.429155002220355	2.6119881611138345	2.798612685448704
8.0	0.10119190866920413	0.20490055932746534	0.3113381262392934	0.42073437133323277	0.5333369523615458	0.6494110778231764	0.7692381743691715	0.8931131371478295	1.0213394974730388	1.154222050819851	1.2920558920228864	1.4351113710868728	1.5836144668912329	1.7377228177856852	1.897498741389734	2.062882113693784	2.233667638657103	2.409492156931614	2.5898373269294623	2.774050627768018
8.1	0.10116834091200624	0.20480071835318947	0.31109999053601356	0.42028521105492356	0.5325918172313887	0.6482712109919978	0.7675894378682248	0.8908245925612237	1.0182623681168155	1.1501893911470118	1.2868834163465468	1.4286000045866962	1.5755552474670136	1.7279047146789406	1.8857196711545594	2.048962845213993	2.2174673966801888	2.3909237477908665	2.5688789170889734	2.750751376770528
8.2	0.10114564490648006	0.20470469464444957	0.3108712719166224	0.4198544321096405	0.5318782515747928	0.6471813510429587	0.7660155942902934	0.8886436398753804	1.0153348326477636	1.1463591593318048	1.2819784460272339	1.4224345120769937	1.5679338986632032	1.7186293039818554	1.8745985549119557	2.0358229413012885	2.2021678660572857	2.373369663800824	2.5490325897324704	2.7286389018642376
8.3	0.10112377380323695	0.20461227559968176	0.31065142646865757	0.4194409329150269	0.5311942917143159	0.646138269459245	0.764511626902612	0.8865628081083787	1.012546140073554	1.1427163347900084	1.2773205586809526	1.4165878574661912	1.5607156017318597	1.7098530532792142	1.8640827156646904	2.0234009409468303	2.1877001949816304	2.3567561704726048	2.5302231792741425	2.707640556811973
8.4	0.10110268404282272	0.20452326412080848	0.31043995149432985	0.41904369866330793	0.5305381348025823	0.6451390125894311	0.7630729751144051	0.8845753115401526	1.009886559844081	1.1392473671636358	1.2728913831981308	1.4110357724638647	1.5538691378924816	1.7015369205498212	1.8541248101223586	2.0116413607926047	2.174001776882232	2.3410155146345537	2.5123806326771594	2.687687389197581
8.5	0.10108233507131993	0.20443747721926625	0.3102363816544527	0.4186617928708883	0.5299081225203812	0.6441808726639995	0.761695435637601	0.8826749718474409	1.007347261974895	1.1359399985609435	1.2686743461113903	1.4057564097033317	1.547366436670034	1.6936457999370647	1.8446821972911094	2.0004940424568627	2.1610156625720607	2.3260855043164144	2.495439850327224	2.668714294766611
8.6	0.1010626890850277	0.20435474477066595	0.31004028554066854	0.4182943499053711	0.5293027267384928	0.6432613721977537	0.7603751958932744	0.8808561507473789	1.004920213873523	1.1327831112262132	1.2646544549234329	1.400730046774876	1.5411821899009666	1.6861480453405213	1.835716389100266	1.9899135719028531	2.148690015544559	2.311909084379956	2.479340464677701	2.6506600552955395
8.7	0.10104371080079949	0.20427490839979656	0.3098512626209168	0.4179405683595056	0.5287205368700388	0.6423782025765632	0.7591087464211504	0.8791136915146374	1.0025980911899646	1.1297665964634684	1.2608181122390076	1.3959388326897297	1.5352935207107343	1.6790150599043465	1.8271925721794995	1.9798587645474637	2.136977612723334	2.298433921609609	2.4640265814109172	2.633467291341761
8.8	0.10102536724917925	0.20419782048022028	0.3096689405113572	0.4175997051612364	0.5281602486831769	0.6415292634779667	0.757892861300763	0.8774428680239522	1.0003742004964973	1.126881241407888	1.2571529556906973	1.3913665698609152	1.5296796986658703	1.6722209413882572	1.8190791911826607	1.970292209580425	2.125835390433778	2.285612007944119	2.4494465012021136	2.6170823547697855
8.9	0.10100762758757992	0.2041233432349382	0.309492972534325	0.4172710703254026	0.527620661703821	0.640712606096769	0.7567245697702288	0.8758393402009808	0.9982424119885094	1.1241186308521076	1.2536477195598106	1.3869985259376236	1.5243218938441694	1.6657421750162493	1.8113475852758285	1.9611798671329586	2.1152240338105264	2.2733992869536515	2.4355524350173656	2.6014551804565618
9.0	0.1009904629314006	0.2040513479262342	0.3093230355278545	0.4169540222663428	0.5271006409895608	0.6399264277695068	0.7556011312231012	0.8742991149515006	0.9961971007097833	1.1214710618255253	1.2502921147226815	1.382821270834336	1.519202963819025	1.6595573667470644	1.8039716705244428	1.952490712322053	2.105107606965549	2.261755306170412	2.4223002219344356	2.5865391120392096
9.1	0.10097384620096773	0.20398171412460284	0.30915882787669263	0.41664796899264966	0.5265991535376476	0.6391690584050796	0.7545200131188253	0.8728185117913704	0.9942330950573974	1.1189314690207681	1.247076724139436	1.3788225351054364	1.5143072685739636	1.6536470110379058	1.7969276619134908	1.9441964206915427	2.095453220796988	2.25064289617604	2.409649055665908	2.5722907128971824
9.2	0.10095775198272519	0.2039143290477712	0.30900006773909494	0.4163523427092767	0.5261152316365865	0.6384389484136547	0.7534788714146402	0.871394132524327	0.9923456315266371	1.1164933594818092	1.2439929115759585	1.3749910864721409	1.509620509196366	1.6479932881126855	1.7901938296113933	1.936271090105543	2.0862307351643423	2.2400278762163537	2.39756122340058	2.558669570644901
9.3	0.10094215640298858	0.20384908696209014	0.30884649144675713	0.41606662899656965	0.5256479740125509	0.6377346579426333	0.7524755331863359	0.8700228344169939	0.9905303148235102	1.1141507552293552	1.241032741635117	1.371316621841571	1.5051295868822558	1.642579886530431	1.783750284851424	1.928690994681206	2.0774124921841515	2.2298787853891855	2.3860018596448724	2.545638101129416
9.4	0.10092703701311552	0.20378588863951516	0.30869785574568626	0.41579034198045145	0.5251965401874292	0.6370548472561665	0.751507981154905	0.8687017064054429	0.9887830826104236	1.111898142712271	1.238188909487314	1.3677896725939827	1.5008224793444094	1.6373918475030222	1.7775787914620602	1.9214343668524552	2.0689730775405226	2.2201666380136498	2.374938715967752	2.533161356165773
9.5	0.10091237268476046	0.20372464086419273	0.3085539216927735	0.41552302704817495	0.5247601454064807	0.6363982681176834	0.7505743398775532	0.8674280479372375	0.9871001742638363	1.1097304281491402	1.2354546789479646	1.3644015212708576	1.4966881321786252	1.632415427957133	1.7716625996429618	1.9144812041229857	2.0608891069066555	2.210864701552619	2.3643419471415776	2.5212068378990082
9.6	0.10089814351429022	0.20366525826327436	0.30841447572721575	0.4152642583631823	0.5243380560690636	0.635763756054686	0.7496728633960996	0.8661993501119644	0.985478103116826	1.107642897968915	1.2328238277616792	1.3611441280913419	1.49271636312477	1.6276379797912235	1.7659862990664248	1.9078130974882253	2.053139034806608	2.201948295358098	2.3541839134963713	2.5097443216698325
9.7	0.10088433073539786	0.2036076537524254	0.30827931370499545	0.4150136366147115	0.5239295856047964	0.6351502234011831	0.7488019241649911	0.8650132788314406	0.9839136317376775	1.1056311836791877	1.2302905991280215	1.3580100659670957	1.4888977774762113	1.6230478431604294	1.7605356887969899	1.9014130788837995	2.0457029834879243	2.1933946084995912	2.3444389989606536	2.498745688507487
9.8	0.1008709176994698	0.20355175191954614	0.30814824365017246	0.41477078697640357	0.523534090744935	0.6345566530276048	0.7479600031055761	0.8638676597123007	0.9824037498610422	1.1036912305905644	1.22784965864928	1.3549924628879664	1.4852236931553684	1.6186342519419032	1.7552976618741354	1.8952654853512987	2.038562589614143	2.1851825349832725	2.3350834440325876	2.488184767821639
9.9	0.10085788554947538	0.2034974794851511	0.3080210848598981	0.41453535725161245	0.523150968145187	0.6339820926793895	0.747145680654282	0.8627604645476761	0.980945654642831	1.1018192699087086	1.225496056001881	1.3520849507184465	1.4816860741923903	1.614387249802737	1.7502601027028621	1.8893558379059816	2.031700866813157	2.177292524754174	2.3260951927919127	2.4780371904667624
10.0	0.10084521954886295	0.20344476729619168	0.3078976670874799	0.41430701618561766	0.5227796513216573	0.6334256498561331	0.746357628689699	0.8616897991342377	0.9795367329562177	1.1000117937757707	1.2232251907344334	1.3492816195854116	1.4782774715292597	1.6102976155186486	1.7454117956537367	1.8836707333478873	2.0251020823283836	2.1697064489779	2.3174537529976567	2.468280252071373
10.1	0.10083290474403302	0.20339355003965592	0.3077778297958079	0.4140854519273782	0.5224196078663178	0.6328864871714625	0.7455946032388748	0.8606538923053273	0.9781745454848378	1.0982655329011521	1.221032781680338	1.346576977155505	1.4749909702253818	1.6063567963832093	1.7407423434916578	1.878197747481952	2.0187516462130857	2.1624074782124976	2.3091400682984387	2.458892786332259
10.2	0.10082092697932307	0.20334376597972295	0.3076614214740231	0.41387037062555115	0.5220703369126147	0.6323638181415373	0.7448554378757907	0.8596510860320121	0.9768568124024638	1.0965774364716843	1.2189148395447713	1.34396591219935	1.4718201422717727	1.6025568487091144	1.7362420944398487	1.8729253484075565	2.012636011683491	2.155379972197539	2.30113640159604	2.449855047846366
10.3	0.10080927284454134	0.20329535671627874	0.3075482990112641	0.41366149514513434	0.5217313668250994	0.6318569033562648	0.7441390377360141	0.8586798264717226	0.9755814004561363	1.094944654072794	1.2168676422860236	1.341443661923497	1.4687590043307812	1.598890384559943	1.7319020768448852	1.8678428187078895	2.0067425854037184	2.148609380101567	2.2934262286374874	2.4411486039757238
10.4	0.10079792962662829	0.20324826696277143	0.3074383271220583	0.4134585638929538	0.5214022530903347	0.631365046993147	0.7434443740810341	0.8577386558597123	0.9743463112938033	1.093364519388376	1.21488771296282	1.339005782621622	1.4658019798114135	1.5953505239677688	1.727713940545262	1.8629401855159362	2.0010596466162225	2.1420821501785583	2.2859941409589997	2.432756235197555
10.5	0.10078688526508622	0.2032024443415928	0.3073313778182812	0.4132613297410125	0.5210825763886029	0.6308875936381537	0.7427704793538551	0.8568262051513732	0.9731496708978757	1.091834535476963	1.2129717997624971	1.3366481232568848	1.4629438647699138	1.5919308519911088	1.7236699041630186	1.858208157562726	1.9955762741562308	2.1357856478858674	2.2788257573600603	2.4246618433754388
10.6	0.10077612831067294	0.20315783919540017	0.30722732992353047	0.41306955903861675	0.5207719408286906	0.6304239253824421	0.7421164426744944	0.8559411873351042	0.9719897200033983	1.09035236144822	1.211116857962458	1.3343668016381356	1.460179797192391	1.5886253800525765	1.7197627076388098	1.853638068423266	1.9902822804997478	2.129708081611426	2.2719076431444365	2.416850358517768
10.7	0.10076564788731551	0.20311440441303913	0.3071260686257433	0.412883030704568	0.5204699723296877	0.6299734591671636	0.7414814057300538	0.85508239134493	0.9708648053948904	1.088915800385859	1.2093200336087715	1.3321581828966125	1.457505229274246	1.5854285110681758	1.7159855694169541	1.8492218252727968	1.9851681520922093	2.1238384352441795	2.2652272364245087	2.409307705567864
10.8	0.1007554336567211	0.20307209526859277	0.3070274850648281	0.41270153539198956	0.5201763171356261	0.6295356443518523	0.7408645590194755	0.8542486765107772	0.9697733719885793	1.087522788382157	1.2075786487232552	1.3300188600072302	1.4549159023602563	1.582335007942459	1.7123321477619913	1.844951862549354	1.9802249952918272	2.118166406901323	2.258772780842686	2.402020644416973
10.9	0.10074547578571563	0.20303086927249053	0.3069314759518873	0.4125248747191698	0.5198906404504504	0.6291099604846887	0.740265138417449	0.8534389674912494	0.9687139556180305	1.086171384565782	1.2058901878738104	1.3279456361303799	1.4524078242516538	1.57933996505735	1.7087965057521601	1.8408210999913832	1.9754444873372956	2.1126823531966528	2.252533264119977	2.3949767931085666
11.0	0.10073576491576297	0.20299068603373185	0.3068379432174715	0.4123528605602146	0.519612625181875	0.6286959152550526	0.7396824220261313	0.8526522496406156	0.9676851764509277	1.0848597620190052	1.2042522859628688	1.3259355085782678	1.4499772486231342	1.576438782428439	1.705373079551236	1.836822904582725	1.970818831817167	2.1073772384992537	2.2464983618937002	2.388164523294873
11.1	0.10072629213481908	0.20295150713208288	0.3067467936861159	0.412185314390249	0.5193419707842782	0.628293042611373	0.7391157272868076	0.8518875647666939	0.9666857329731531	1.0835861994925036	1.2026627171063105	1.3239856542332458	1.4476206563238971	1.5736271422425319	1.702056649608194	1.832951055992376	1.9663407181769867	2.1022425886894256	2.2406583863558542	2.3815729137882466
11.2	0.10071704895109206	0.20291329599958033	0.30665793877504294	0.41202206668033853	0.5190783921914662	0.6279009010286378	0.7385644083266325	0.8511440072417011	0.9657143964834831	1.0823490738367705	1.2011193844904158	1.3220934162665368	1.445334738364271	1.57090098752467	1.6988423144758875	1.8291997151446804	1.9620032848526798	2.097270448970039	2.2350042392487177	2.375191699705961
11.3	0.1007080272686066	0.20287601781046508	0.30657129421481627	0.4118629563376001	0.518821618831237	0.6275190719118721	0.7380278535182438	0.8504207204318819	0.9647700060489246	1.081146853078542	1.1996203111074342	1.3202562920235437	1.4431163804130205	1.5682565027125805	1.6957254669765993	1.8255633955976662	1.9578000856641922	2.0924533453385243	2.2295273688161874	2.3690112257029905
11.4	0.10069921936451022	0.20283963937883065	0.30648677979021444	0.41170783018685636	0.518571393714585	0.6271471581232441	0.7375054832326106	0.849716893415794	0.9638514638759166	1.0799780900784857	1.1981636312818604	1.318471921957423	1.4409626486506455	1.5656900959428741	1.6927017724735072	1.8220369374440744	1.953725059144261	2.087784249365433	2.2242197303472064	2.3630224029458007
11.5	0.10069061786790538	0.20280412906346418	0.3064043190995874	0.4115565424900059	0.5183274725929099	0.6267847826216888	0.7369967477673015	0.8490317579642397	0.9629577310579004	1.0788414167139022	1.1967475829092964	1.3167380795062924	1.4388707768421636	1.5631983828753626	1.6897671490353205	1.8186154834818997	1.9497725005125448	2.0832565459627217	2.2190737499828117	2.357216669509271
11.6	0.10068221574006815	0.2027694566791998	0.30632383933113827	0.4114089545001397	0.5180896231773711	0.6264315872051354	0.736501125434359	0.8483645857576049	0.962087823663653	1.0777355385360248	1.195370500338814	1.3150526618211316	1.4368381545082234	1.5607781719021974	1.6869177493048058	1.8152944574293837	1.945937036036939	2.078864003857614	2.21408229148951	2.3515859539047885
11.7	0.10067400625603165	0.20273559341436	0.3062452710548226	0.411264934047378	0.5178576244152046	0.6260872313463255	0.736018120793567	0.8477146858190692	0.9612408091349716	1.0766592298572284	1.1940308078369999	1.3134136812617965	1.4348623160868033	1.558426450605346	1.684149943903743	1.8120695439845043	1.9422135995517031	2.0746007485173035	2.2092386257304293	2.3461226414727023
11.8	0.10066598298738612	0.20270251175366846	0.30616854802855037	0.41112435515386186	0.517631265817939	0.6257513911142613	0.7355472630182485	0.8470814021443404	0.9604158029652076	1.0756113292279657	1.192727013578778	1.3118192575877392	1.432940930990079	1.5561403733412202	1.6814603062247495	1.808936670550545	1.9385974109265898	2.0704612372959295	2.204536402591566	2.3408195433956056
11.9	0.1006581397860889	0.20267018540637805	0.3060936070175797	0.41098709767553127	0.5174103468375385	0.6254237581738921	0.7350881043822227	0.8464641115104146	0.9596119656335053	1.074590735267881	1.1914577041158705	1.3102676107778166	1.4310717944709546	1.5539172498444997	1.6788455984771287	1.805891990468781	1.9350839563028817	2.066440236598426	2.199969625143778	2.335669868109615
12.0	0.10065046996341113	0.20263858745244215	0.30602038483747707	0.41085304309917803	0.5171946712528824	0.6251040327566054	0.7346402112282132	0.845862212377166	0.9588284891573011	1.073596390552924	1.1902215255261683	1.3087570385079597	1.429252801304674	1.551754514701234	1.6763027365454453	1.8029318432599395	1.9316689426486258	2.0625327708932026	2.1955326505487056	2.3306672204200245
